C601,C602,R025-0301,R025-0302,R025-0303,R025-0304,R025-0305,R025-0306,R025-0307,R025-0308,R025-0309
2024,P10,"I.F.X. NETWORKS MEXICO, S. DE R.L. DE C.V.",no,no,no,no,no,no,no,si
2024,P10,"IG Networks México, S. de R.L. de C.V.",no,no,no,no,no,no,no,si
2024,P10,IMPULSE TELECOMMUNICATIONS DE MEXICO SA DE CV.,no,no,no,no,no,no,no,si
2024,P10,"Intercomunicaciones Moviles Satelitales, S.A. de C.V.",no,no,no,no,no,no,no,si
2024,P10,Interfase Tecnologica y de Comunicaciones SA de CV.,no,no,no,no,no,no,no,si
2024,P10,"Internet Architects Consulting, S.C.",no,no,no,no,no,no,no,si
2024,P10,"Internet Engine, S.A. de C.V.",no,no,no,no,no,no,no,si
2024,P10,"INTERNET MOVIL, S. DE R.L. DE C.V.",no,no,no,no,no,no,no,si
2024,P10,Intranet Technology S.A de C.V,no,no,no,no,no,no,no,si
2024,P10,IP AIR TELECOMUNICACIONES S.A. DE C. V.,no,no,no,no,no,no,no,si
2024,P10,"IP Networks Technologies, S.A. de C.V.",no,no,no,no,no,no,no,si
2024,P10,"ISIMAC INTERNET, S.A. de C.V.",no,no,no,no,no,no,no,si
2024,P10,"L&F TELECOMUNICACIONES, S.A. DE C.V.",no,no,no,no,no,no,no,si
2024,P10,"Lannet Multimedios, S.A. de C.V.",no,no,no,no,no,no,no,si
2024,P10,"MEGACARRIER TELECOMUNICACIONES, S.A. DE C.V",no,no,no,no,no,no,no,si
2024,P10,MOSAIC NETWORK,no,no,no,no,no,no,no,si
2024,P10,"Net Pay, S.A.P.I. de C.V.",no,no,no,no,no,no,no,si
2024,P10,Netafim Mexico S.A. de C.V,no,no,no,no,no,no,no,si
2024,P10,NETALIS SAS,no,no,no,no,no,no,no,si
2024,P10,NEUTRONA NETWORKS MEXICO S. DE R.L. DE C.V.,no,no,no,no,no,no,no,si
2024,P10,"NEW VISIÓN TELECOMUNICACIONES, S.A. DE C.V.",no,no,no,no,no,no,no,si
2024,P10,NEXGEN NETWORKS CORPORATION,no,no,no,no,no,no,no,si
2024,P10,NS4 COM INTERNET SA DE CV.,no,no,no,no,no,no,no,si
2024,P10,"NUEVA RED INTERNET DE MÉXICO, S. DE R.L. DE C.V.",no,no,no,no,no,no,no,si
2024,P10,"ONE OCEAN. NETWORK EXPRESS SHIPPING MÉXICO, S.A. DE C.V.",no,no,no,no,no,no,no,si
2024,P10,Orb Telecom S.A. De C.V.,no,no,no,no,no,no,no,si
2024,P10,Orben Comunicaciones S.A.P.I. de C.V.,no,no,no,no,no,no,no,si
2024,P10,Osrami Telecomunicaciones SA de CV,no,no,no,no,no,no,no,si
2024,P10,"Promoción y Asesoría Integral de Telecomunicaciones, S.C.",no,no,no,no,no,no,no,si
2024,P10,ProtektNet Consulting S.A. de C.V.,no,no,no,no,no,no,no,si
2024,P10,PV COMUNICACIONES SA DE CV,no,no,no,no,no,no,no,si
2024,P10,RED VIRTUAL EN TELECOMUNICACIONES S DE RL DE CV,no,no,no,no,no,no,no,si
2024,P10,REDES EMPRESARIALES EN TELECOMUNICACIONES (GS),no,no,no,no,no,no,no,si
2024,P10,SERVICIOS DE TELECOMUNICACION ONE CALL,no,no,no,no,no,no,no,si
2024,P10,Servnet Mexico S.A de C.V,no,no,no,no,no,no,no,si
2024,P10,SISTEMAS APLICACIONES Y COMUNICACIONES,no,no,no,no,no,no,no,si
2024,P10,SISTEMAS CIBERNETICOS DE CONTROL S.A DE C.V,no,no,no,no,no,no,no,si
2024,P10,"Sistemas y Servicios de Comunicación, S.A. de C.V.",no,no,no,no,no,no,no,si
2024,P10,Solo Telecomunicaciones S.A. De C.V.,no,no,no,no,no,no,no,si
2024,P10,"Spacenet Communications Services de México, S.A. de C.V",no,no,no,no,no,no,no,si
2024,P10,Tecnología de Gestión y Comunicación S.A. de C.V.,no,no,no,no,no,no,no,si
2024,P10,Tecnología en Seguridad y Comunicaciones S.A. de C.V.,no,no,no,no,no,no,no,si
2024,P10,Telecomunicaciones y Servicios del Norte S.A. de C.V.,no,no,no,no,no,no,no,si
2024,P10,TELESAT TELECOMUNICACIONES Y SEGURIDAD S.A. DE C.V.,no,no,no,no,no,no,no,si
2024,P10,TELEVISA TELECOM,no,no,no,no,no,no,no,si
2024,P10,"Tely México Net, S.A. de C.V.",no,no,no,no,no,no,no,si
2024,P10,Terra Networks México S.A de C.V.,no,no,no,no,no,no,no,si
2024,P10,TopNet S.A. de C.V.,no,no,no,no,no,no,no,si
2024,P10,TRANSMEX NETWORKS S DE RL DE CV.,no,no,no,no,no,no,no,si
2024,P10,TRANSNETWORK MEXICANA S. DE R.L. DE C.V.,no,no,no,no,no,no,no,si
2024,P10,Troncalnet de Mexico S.A. de C.V.,no,no,no,no,no,no,no,si
2024,P10,TYPE2TELECOM,no,no,no,no,no,no,no,si
2024,P10,UAY NETWORKS S. DE R.L. DE C.V.,no,no,no,no,no,no,no,si
2024,P10,UCA Comunicaciones S.A. de C.V.,no,no,no,no,no,no,no,si
2024,P10,UFINET MÉXICO S. DE R.L. DE C.V.,no,no,no,no,no,no,no,si
2024,P10,"UNITED CARRIERS INTERNATIONAL, S.A. DE C.V.",no,no,no,no,no,no,no,si
2024,P10,WALL STREET NETWORK SOLUTIONS LLC,no,no,no,no,no,no,no,si
2024,P10,"XC Networks, S.A. de C.V.",no,no,no,no,no,no,no,si
2024,P10,XK NET S.A. de C.V.,no,no,no,no,no,no,no,si
2024,P11," Imatech Networks, S.A. de C.V.",no,no,no,no,no,no,no,si
2024,P11," Internet Flow, S.A. de C.V.",no,no,no,no,no,no,no,si
2024,P11, IP3A SOLUTIONS S.A DE C.V,no,no,no,no,no,no,no,si
2024,P11, Más Radio Telecomunicaciones S.A.P.I de C.V.,no,no,no,no,no,no,no,si
2024,P11," MEXTERNET, S.A. de C.V.",no,no,no,no,no,no,no,si
2024,P11," Netmind Solutions, S.A. de C.V.",no,no,no,no,no,no,no,si
2024,P11," ROBOT COMUNICACIONES, S. DE R.L. DE C.V.",no,no,no,no,no,no,no,si
2024,P11, Totalplay Telecomunicaciones S.A. de C.V.,no,no,no,no,no,no,no,si
2024,P11," WIMAX INTERNET, S.A. DE C.V.",no,no,no,no,no,no,no,si
2024,P11,	FORTINET MEXICO S. DE R. L. DE C. V.,no,no,no,no,no,no,no,si
2024,P11,"4 PLAY TELECOM, SA DE CV",no,no,no,no,no,no,no,si
2024,P11,ACE TELECOMUNICACIONES SA DE CV,no,no,no,no,no,no,no,si
2024,P11,ACUMEN TELECOMUNICACIONES SA DE CV,no,no,no,no,no,no,no,si
2024,P11,ADESIS NETLIFE MEXICO SA DE CV,no,no,no,no,no,no,no,si
2024,P11,ADN TELNET,no,no,no,no,no,no,no,si
2024,P11,Adtran Network S.A. De C.V.,no,no,no,no,no,no,no,si
2024,P11,ANEXA TELECOMUNICACIONES SA DE CV,no,no,no,no,no,no,no,si
2024,P11,Argos Comunicacion SA de CV,no,no,no,no,no,no,no,si
2024,P11,"Asesoría Internacional en Comunicación, S.C.",no,no,no,no,no,no,no,si
2024,P11,AT&T NETWORK INTEGRATION,no,no,no,no,no,no,no,si
2024,P11,"AVNET DE MEXICO, S.A. DE C.V.",no,no,no,no,no,no,no,si
2024,P11,BBG COMUNICACION SA DE CV,no,no,no,no,no,no,no,si
2024,P11,BLACKHAWK NETWORK MEXICO S DE RL DE CV,no,no,no,no,no,no,no,si
2024,P11,BLUE PLANET NETWORKS,no,no,no,no,no,no,no,si
2024,P11,Bt Global Networks De Mexico S. De Rl De Cv,no,no,no,no,no,no,no,si
2024,P11,cable networks sa de cv,no,no,no,no,no,no,no,si
2024,P11,CHINA TELECOM AMERICAS,no,no,no,no,no,no,no,si
2024,P11,CHUNGHWA TELECOM,no,no,no,no,no,no,no,si
2024,P11,"CIBERNETICA DE MEXICO, S.A DE C.V.",no,no,no,no,no,no,no,si
2024,P11,Cinetic Automation México S.A. De C.V.,no,no,no,no,no,no,no,si
2024,P11,COFUC NETWORKS SA DE CV,no,no,no,no,no,no,no,si
2024,P11,Columbus Networks De Mexico S. De Rl De Cv,no,no,no,no,no,no,no,si
2024,P11,"COMNET, S.A. DE C.V.",no,no,no,no,no,no,no,si
2024,P11,COMUNICACION GRAFICA DEL NORTE SA DE CV,no,no,no,no,no,no,no,si
2024,P11,COMUNICACION TECNOLOGICA S DE RL DE CV,no,no,no,no,no,no,no,si
2024,P11,"COMUNICACIONES MTEL, S.A. DE C.V.",no,no,no,no,no,no,no,si
2024,P11,COMUNICACIONES Y ENLACES DIGITALES,no,no,no,no,no,no,no,si
2024,P11,"Conectividad Y Telecomunicacion, Sa De Cv",no,no,no,no,no,no,no,si
2024,P11,"CONNECT TELECOM, S. DE R.L DE C.V.",no,no,no,no,no,no,no,si
2024,P11,"CONSULTORÍA INTEGRAL EN SISTEMAS Y TELECOMUNICACIONES, S.A. DE C.V.",no,no,no,no,no,no,no,si
2024,P11,CTC S.A de C.V,no,no,no,no,no,no,no,si
2024,P11,CUATRO NETWORKS S DE RL DE CV,no,no,no,no,no,no,no,si
2024,P11,"Dialoga Group Telecom, S.A. de C.V.",no,no,no,no,no,no,no,si
2024,P11,DIRECTO TELECOM SA DE CV,no,no,no,no,no,no,no,si
2024,P11,"Doornet, S.A. de C.V.",no,no,no,no,no,no,no,si
2024,P11,EasyNet S.A,no,no,no,no,no,no,no,si
2024,P11,EGO NET SA DE CV,no,no,no,no,no,no,no,si
2024,P11,Elara Comunicaciones Sa De Cv,no,no,no,no,no,no,no,si
2024,P11,"ENI NETWORKS, S.A.P.I. DE C.V",no,no,no,no,no,no,no,si
2024,P11,ERICSSON TELECOM S.A DE C.V.,no,no,no,no,no,no,no,si
2024,P11,"eto magnetic méxico, s. de r.l. de c.v.",no,no,no,no,no,no,no,si
2024,P11,EXPERTOS EN COMPUTO Y COMUNICACIONES S.A. DE C.V.,no,no,no,no,no,no,no,si
2024,P11,"Gbnetworks, Sa De Cv",no,no,no,no,no,no,no,si
2024,P11,GENESI NETWORKS CONSULTING S DE RL DE CV,no,no,no,no,no,no,no,si
2024,P11,"Global Networks Solutions, S.A. de C.V.",no,no,no,no,no,no,no,si
2024,P11,GLOBAL TELECOM MEXICO S.A. DE C.V.,no,no,no,no,no,no,no,si
2024,P11,"GRUPO DE TELECOMUNICACIONES DE ALTA CAPACIDAD, S.A.P.I. DE C.V..",no,no,no,no,no,no,no,si
2024,P11,Grupo Joman Telecomunicaciones S.A. De C.V. ,no,no,no,no,no,no,no,si
2024,P11,"GRUPO KONECTANET MEXICO SERVICIO, S.A. DE C.V.",no,no,no,no,no,no,no,si
2024,P11,Grupo Mass Comunicaciones S.A. de C.V.,no,no,no,no,no,no,no,si
2024,P11,Grupo Velcom Telecomunicaciones S.A. de C.V..,no,no,no,no,no,no,no,si
2024,P11,"I.F.X. NETWORKS MEXICO, S. DE R.L. DE C.V.",no,no,no,no,no,no,no,si
2024,P11,"IG Networks México, S. de R.L. de C.V.",no,no,no,no,no,no,no,si
2024,P11,IMPULSE TELECOMMUNICATIONS DE MEXICO SA DE CV.,no,no,no,no,no,no,no,si
2024,P11,"Intercomunicaciones Moviles Satelitales, S.A. de C.V.",no,no,no,no,no,no,no,si
2024,P11,Interfase Tecnologica y de Comunicaciones SA de CV.,no,no,no,no,no,no,no,si
2024,P11,"Internet Architects Consulting, S.C.",no,no,no,no,no,no,no,si
2024,P11,"Internet Engine, S.A. de C.V.",no,no,no,no,no,no,no,si
2024,P11,"INTERNET MOVIL, S. DE R.L. DE C.V.",no,no,no,no,no,no,no,si
2024,P11,Intranet Technology S.A de C.V,no,no,no,no,no,no,no,si
2024,P11,IP AIR TELECOMUNICACIONES S.A. DE C. V.,no,no,no,no,no,no,no,si
2024,P11,"IP Networks Technologies, S.A. de C.V.",no,no,no,no,no,no,no,si
2024,P11,"ISIMAC INTERNET, S.A. de C.V.",no,no,no,no,no,no,no,si
2024,P11,"L&F TELECOMUNICACIONES, S.A. DE C.V.",no,no,no,no,no,no,no,si
2024,P11,"Lannet Multimedios, S.A. de C.V.",no,no,no,no,no,no,no,si
2024,P11,"MEGACARRIER TELECOMUNICACIONES, S.A. DE C.V",no,no,no,no,no,no,no,si
2024,P11,MOSAIC NETWORK,no,no,no,no,no,no,no,si
2024,P11,"Net Pay, S.A.P.I. de C.V.",no,no,no,no,no,no,no,si
2024,P11,Netafim Mexico S.A. de C.V,no,no,no,no,no,no,no,si
2024,P11,NETALIS SAS,no,no,no,no,no,no,no,si
2024,P11,NEUTRONA NETWORKS MEXICO S. DE R.L. DE C.V.,no,no,no,no,no,no,no,si
2024,P11,"NEW VISIÓN TELECOMUNICACIONES, S.A. DE C.V.",no,no,no,no,no,no,no,si
2024,P11,NEXGEN NETWORKS CORPORATION,no,no,no,no,no,no,no,si
2024,P11,NS4 COM INTERNET SA DE CV.,no,no,no,no,no,no,no,si
2024,P11,"NUEVA RED INTERNET DE MÉXICO, S. DE R.L. DE C.V.",no,no,no,no,no,no,no,si
2024,P11,"ONE OCEAN. NETWORK EXPRESS SHIPPING MÉXICO, S.A. DE C.V.",no,no,no,no,no,no,no,si
2024,P11,Orb Telecom S.A. De C.V.,no,no,no,no,no,no,no,si
2024,P11,Orben Comunicaciones S.A.P.I. de C.V.,no,no,no,no,no,no,no,si
2024,P11,Osrami Telecomunicaciones SA de CV,no,no,no,no,no,no,no,si
2024,P11,"Promoción y Asesoría Integral de Telecomunicaciones, S.C.",no,no,no,no,no,no,no,si
2024,P11,ProtektNet Consulting S.A. de C.V.,no,no,no,no,no,no,no,si
2024,P11,PV COMUNICACIONES SA DE CV,no,no,no,no,no,no,no,si
2024,P11,RED VIRTUAL EN TELECOMUNICACIONES S DE RL DE CV,no,no,no,no,no,no,no,si
2024,P11,REDES EMPRESARIALES EN TELECOMUNICACIONES (GS),no,no,no,no,no,no,no,si
2024,P11,SERVICIOS DE TELECOMUNICACION ONE CALL,no,no,no,no,no,no,no,si
2024,P11,Servnet Mexico S.A de C.V,no,no,no,no,no,no,no,si
2024,P11,SISTEMAS APLICACIONES Y COMUNICACIONES,no,no,no,no,no,no,no,si
2024,P11,SISTEMAS CIBERNETICOS DE CONTROL S.A DE C.V,no,no,no,no,no,no,no,si
2024,P11,"Sistemas y Servicios de Comunicación, S.A. de C.V.",no,no,no,no,no,no,no,si
2024,P11,Solo Telecomunicaciones S.A. De C.V.,no,no,no,no,no,no,no,si
2024,P11,"Spacenet Communications Services de México, S.A. de C.V",no,no,no,no,no,no,no,si
2024,P11,Tecnología de Gestión y Comunicación S.A. de C.V.,no,no,no,no,no,no,no,si
2024,P11,Tecnología en Seguridad y Comunicaciones S.A. de C.V.,no,no,no,no,no,no,no,si
2024,P11,Telecomunicaciones y Servicios del Norte S.A. de C.V.,no,no,no,no,no,no,no,si
2024,P11,TELESAT TELECOMUNICACIONES Y SEGURIDAD S.A. DE C.V.,no,no,no,no,no,no,no,si
2024,P11,TELEVISA TELECOM,no,no,no,no,no,no,no,si
2024,P11,"Tely México Net, S.A. de C.V.",no,no,no,no,no,no,no,si
2024,P11,Terra Networks México S.A de C.V.,no,no,no,no,no,no,no,si
2024,P11,TopNet S.A. de C.V.,no,no,no,no,no,no,no,si
2024,P11,TRANSMEX NETWORKS S DE RL DE CV.,no,no,no,no,no,no,no,si
2024,P11,TRANSNETWORK MEXICANA S. DE R.L. DE C.V.,no,no,no,no,no,no,no,si
2024,P11,Troncalnet de Mexico S.A. de C.V.,no,no,no,no,no,no,no,si
2024,P11,TYPE2TELECOM,no,no,no,no,no,no,no,si
2024,P11,UAY NETWORKS S. DE R.L. DE C.V.,no,no,no,no,no,no,no,si
2024,P11,UCA Comunicaciones S.A. de C.V.,no,no,no,no,no,no,no,si
2024,P11,UFINET MÉXICO S. DE R.L. DE C.V.,no,no,no,no,no,no,no,si
2024,P11,"UNITED CARRIERS INTERNATIONAL, S.A. DE C.V.",no,no,no,no,no,no,no,si
2024,P11,WALL STREET NETWORK SOLUTIONS LLC,no,no,no,no,no,no,no,si
2024,P11,"XC Networks, S.A. de C.V.",no,no,no,no,no,no,no,si
2024,P11,XK NET S.A. de C.V.,no,no,no,no,no,no,no,si
2024,P12," Imatech Networks, S.A. de C.V.",no,no,no,no,no,no,no,si
2024,P12," Internet Flow, S.A. de C.V.",no,no,no,no,no,no,no,si
2024,P12, IP3A SOLUTIONS S.A DE C.V,no,no,no,no,no,no,no,si
2024,P12, Más Radio Telecomunicaciones S.A.P.I de C.V.,no,no,no,no,no,no,no,si
2024,P12," MEXTERNET, S.A. de C.V.",no,no,no,no,no,no,no,si
2024,P12," Netmind Solutions, S.A. de C.V.",no,no,no,no,no,no,no,si
2024,P12," ROBOT COMUNICACIONES, S. DE R.L. DE C.V.",no,no,no,no,no,no,no,si
2024,P12, Totalplay Telecomunicaciones S.A. de C.V.,no,no,no,no,no,no,no,si
2024,P12," WIMAX INTERNET, S.A. DE C.V.",no,no,no,no,no,no,no,si
2024,P12,	FORTINET MEXICO S. DE R. L. DE C. V.,no,no,no,no,no,no,no,si
2024,P12,"4 PLAY TELECOM, SA DE CV",no,no,no,no,no,no,no,si
2024,P12,ACE TELECOMUNICACIONES SA DE CV,no,no,no,no,no,no,no,si
2024,P12,ACUMEN TELECOMUNICACIONES SA DE CV,no,no,no,no,no,no,no,si
2024,P12,ADESIS NETLIFE MEXICO SA DE CV,no,no,no,no,no,no,no,si
2024,P12,ADN TELNET,no,no,no,no,no,no,no,si
2024,P12,Adtran Network S.A. De C.V.,no,no,no,no,no,no,no,si
2024,P12,ANEXA TELECOMUNICACIONES SA DE CV,no,no,no,no,no,no,no,si
2024,P12,Argos Comunicacion SA de CV,no,no,no,no,no,no,no,si
2024,P12,"Asesoría Internacional en Comunicación, S.C.",no,no,no,no,no,no,no,si
2024,P12,AT&T NETWORK INTEGRATION,no,no,no,no,no,no,no,si
2024,P12,"AVNET DE MEXICO, S.A. DE C.V.",no,no,no,no,no,no,no,si
2024,P12,BBG COMUNICACION SA DE CV,no,no,no,no,no,no,no,si
2024,P12,BLACKHAWK NETWORK MEXICO S DE RL DE CV,no,no,no,no,no,no,no,si
2024,P12,BLUE PLANET NETWORKS,no,no,no,no,no,no,no,si
2024,P12,Bt Global Networks De Mexico S. De Rl De Cv,no,no,no,no,no,no,no,si
2024,P12,cable networks sa de cv,no,no,no,no,no,no,no,si
2024,P12,CHINA TELECOM AMERICAS,no,no,no,no,no,no,no,si
2024,P12,CHUNGHWA TELECOM,no,no,no,no,no,no,no,si
2024,P12,"CIBERNETICA DE MEXICO, S.A DE C.V.",no,no,no,no,no,no,no,si
2024,P12,Cinetic Automation México S.A. De C.V.,no,no,no,no,no,no,no,si
2024,P12,COFUC NETWORKS SA DE CV,no,no,no,no,no,no,no,si
2024,P12,Columbus Networks De Mexico S. De Rl De Cv,no,no,no,no,no,no,no,si
2024,P12,"COMNET, S.A. DE C.V.",no,no,no,no,no,no,no,si
2024,P12,COMUNICACION GRAFICA DEL NORTE SA DE CV,no,no,no,no,no,no,no,si
2024,P12,COMUNICACION TECNOLOGICA S DE RL DE CV,no,no,no,no,no,no,no,si
2024,P12,"COMUNICACIONES MTEL, S.A. DE C.V.",no,no,no,no,no,no,no,si
2024,P12,COMUNICACIONES Y ENLACES DIGITALES,no,no,no,no,no,no,no,si
2024,P12,"Conectividad Y Telecomunicacion, Sa De Cv",no,no,no,no,no,no,no,si
2024,P12,"CONNECT TELECOM, S. DE R.L DE C.V.",no,no,no,no,no,no,no,si
2024,P12,"CONSULTORÍA INTEGRAL EN SISTEMAS Y TELECOMUNICACIONES, S.A. DE C.V.",no,no,no,no,no,no,no,si
2024,P12,CTC S.A de C.V,no,no,no,no,no,no,no,si
2024,P12,CUATRO NETWORKS S DE RL DE CV,no,no,no,no,no,no,no,si
2024,P12,"Dialoga Group Telecom, S.A. de C.V.",no,no,no,no,no,no,no,si
2024,P12,DIRECTO TELECOM SA DE CV,no,no,no,no,no,no,no,si
2024,P12,"Doornet, S.A. de C.V.",no,no,no,no,no,no,no,si
2024,P12,EasyNet S.A,no,no,no,no,no,no,no,si
2024,P12,EGO NET SA DE CV,no,no,no,no,no,no,no,si
2024,P12,Elara Comunicaciones Sa De Cv,no,no,no,no,no,no,no,si
2024,P12,"ENI NETWORKS, S.A.P.I. DE C.V",no,no,no,no,no,no,no,si
2024,P12,ERICSSON TELECOM S.A DE C.V.,no,no,no,no,no,no,no,si
2024,P12,"eto magnetic méxico, s. de r.l. de c.v.",no,no,no,no,no,no,no,si
2024,P12,EXPERTOS EN COMPUTO Y COMUNICACIONES S.A. DE C.V.,no,no,no,no,no,no,no,si
2024,P12,"Gbnetworks, Sa De Cv",no,no,no,no,no,no,no,si
2024,P12,GENESI NETWORKS CONSULTING S DE RL DE CV,no,no,no,no,no,no,no,si
2024,P12,"Global Networks Solutions, S.A. de C.V.",no,no,no,no,no,no,no,si
2024,P12,GLOBAL TELECOM MEXICO S.A. DE C.V.,no,no,no,no,no,no,no,si
2024,P12,"GRUPO DE TELECOMUNICACIONES DE ALTA CAPACIDAD, S.A.P.I. DE C.V..",no,no,no,no,no,no,no,si
2024,P12,Grupo Joman Telecomunicaciones S.A. De C.V. ,no,no,no,no,no,no,no,si
2024,P12,"GRUPO KONECTANET MEXICO SERVICIO, S.A. DE C.V.",no,no,no,no,no,no,no,si
2024,P12,Grupo Mass Comunicaciones S.A. de C.V.,no,no,no,no,no,no,no,si
2024,P12,Grupo Velcom Telecomunicaciones S.A. de C.V..,no,no,no,no,no,no,no,si
2024,P12,"I.F.X. NETWORKS MEXICO, S. DE R.L. DE C.V.",no,no,no,no,no,no,no,si
2024,P12,"IG Networks México, S. de R.L. de C.V.",no,no,no,no,no,no,no,si
2024,P12,IMPULSE TELECOMMUNICATIONS DE MEXICO SA DE CV.,no,no,no,no,no,no,no,si
2024,P12,"Intercomunicaciones Moviles Satelitales, S.A. de C.V.",no,no,no,no,no,no,no,si
2024,P12,Interfase Tecnologica y de Comunicaciones SA de CV.,no,no,no,no,no,no,no,si
2024,P12,"Internet Architects Consulting, S.C.",no,no,no,no,no,no,no,si
2024,P12,"Internet Engine, S.A. de C.V.",no,no,no,no,no,no,no,si
