C601,C602,R001-0101,R001-0102,R001-0103,R001-0104,R001-0105,R001-0106,R001-0107,R001-0108,R001-0109
2024,P10,0,0,0,0,NA,NA,NA,0,0
2024,P11,0,0,0,0,NA,NA,NA,0,0
2024,P12,0,0,0,0,NA,NA,NA,0,0
